idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,sigma,beta,seed,K
3077,4.112630547930096,1.0,2.4675783287580577,0.0,0.0,4.112630547930096,0.0,3.89580761201704,-0.5670827867923396,-0.056915857470914856,0.08222277767352856,1.7646279946902654,2.005624417317561,1.6770508086895863,4.104578321427667,-0.4410812613763254,3.924711139698485,0.1,0.99,1,2
3078,3.4580229574900834,1.0,2.07481377449405,0.0,0.0,3.4580229574900834,0.0,3.064043814817057,-1.0825599161858537,-0.06877037809980659,0.0725991397745844,3.228844170438376,-0.36216555494635033,3.67909579188513,1.2027827833452411,-1.8512328847582542,3.434857708261946,0.1,0.99,1,2
3079,5.752643894177407,1.0,3.451586336506444,0.0,0.0,5.752643894177407,0.0,2.093614795533465,-1.0935231133264576,0.04302211513296041,0.09027235240917508,1.331716467587629,-0.04019935933490777,2.1737346288933628,-0.27000441928455077,-0.5600595942990872,0.19053362042634986,0.1,0.99,1,2
3080,5.875192481280404,1.0,3.5251154887682423,0.0,0.0,5.875192481280404,0.0,4.1679920131587815,0.9342957137635017,-0.016956900697272043,-0.09855183163565685,4.805942701582384,2.775261131364446,2.165286966713699,0.5739621276637776,0.301541246013694,3.595410760902987,0.1,0.99,1,2
3081,5.999260711855916,1.0,3.5995564271135496,0.0,0.0,5.999260711855916,0.0,3.9935895697722903,0.9190449757661563,0.022771124383957703,-0.09737287042236317,0.7907060411724975,-2.811615381033013,0.6992967324345364,1.264456732253811,-1.9809393990079174,3.0506910721616967,0.1,0.99,1,2
3082,2.402774644110905,1.0,1.441664786466543,0.0,0.0,2.402774644110905,0.0,0.44936684806090543,-0.28736716959823827,0.09239187675127311,-0.03825886969550407,1.3269692626743947,-0.11015038119624157,3.6702446942591,2.0066975592684018,-1.111245357599265,5.7769965340276155,0.1,0.99,1,2
3083,2.147373462493395,1.0,1.288424077496037,0.0,0.0,2.147373462493395,0.0,0.23409120840272446,-1.3751931001899798,0.09619362950242538,0.027327379002570276,1.8510817233211208,0.4602322307611715,4.278473397999142,0.3646865786465202,0.04715695152512664,3.8905596202451638,0.1,0.99,1,2
3084,4.640252949269266,1.0,2.7841517695615594,0.0,0.0,4.640252949269266,0.0,1.2329459356272805,0.24989659817940058,0.09780204557073686,0.020850896435873234,1.2948238005521013,-0.48189299643203304,4.9476106166601435,4.705431367173433,0.11876158371909307,0.8035338172225192,0.1,0.99,1,2
3085,5.896419124006149,1.0,3.5378514744036895,0.0,0.0,5.896419124006149,0.0,4.049464346153143,1.1321993810411448,-0.07662625110159672,-0.06425276369242841,0.8044639108429976,0.5372776946137129,3.9049203290063494,1.284075056216322,-1.5290291821050195,3.457106675419169,0.1,0.99,1,2
3086,3.160189353741115,1.0,1.896113612244669,0.0,0.0,3.160189353741115,0.0,0.6686631336943626,0.3957407958246415,0.09750828106948924,-0.022184118708515062,1.367987192797123,-0.8728082849197506,1.2849106968256245,-0.08404373418101363,-0.427341948077602,0.8552888110574491,0.1,0.99,1,2
3087,2.2891216550892866,1.0,1.3734729930535718,0.0,0.0,2.2891216550892866,0.0,0.3111858402109054,-1.311202044081376,-0.0098403578821172,0.09951465900434897,2.1455909326974343,0.05826900529949138,0.28931992715155896,1.5542616426927567,-1.0780955575885596,1.9721981209935644,0.1,0.99,1,2
3088,3.7902373780073497,1.0,2.27414242680441,0.0,0.0,3.7902373780073497,0.0,3.4925029109219063,-1.1250902816851602,-0.09229889484222101,-0.03848264558089308,1.9996509936402251,-1.5713228953830427,1.0860091941901373,1.8226015663590187,-1.3853575282977717,3.9320272226858712,0.1,0.99,1,2
3089,3.398671917542233,1.0,2.03920315052534,0.0,0.0,3.398671917542233,0.0,3.901165451175312,0.31499415427993405,-0.0876919100955962,0.048063800346891776,1.9381525287542023,-1.5951098544248412,5.072846621221424,0.5862642760473524,1.519893496235093,1.2931974045860064,0.1,0.99,1,2
3090,5.927420887060946,1.0,3.5564525322365674,0.0,0.0,5.927420887060946,0.0,0.2685775423123822,1.1220690541934912,-0.014935310788836071,-0.09887839244061808,1.688237998716554,0.5431551133562592,1.8552546492468813,5.554120140504752,1.7667803219168514,1.8165418712222428,0.1,0.99,1,2
3091,4.150122386789171,1.0,2.4900734320735025,0.0,0.0,4.150122386789171,0.0,3.4743236752890385,-0.49623666745125217,-0.03965477019978964,0.09180141175603934,2.4981046022606357,1.4366722802195504,0.9559758426168043,0.22565514046320545,0.05260206606962183,0.5540319934129719,0.1,0.99,1,2
3092,4.6378368058906805,1.0,2.7827020835344083,0.0,0.0,4.6378368058906805,0.0,1.988285734938015,-1.1490364638456065,0.09874770162742103,0.015776293078598437,4.443261102056502,-1.6818420165553505,3.9874802665791838,2.77862062590945,1.129755375627347,3.740312634378837,0.1,0.99,1,2
3093,5.667049701377069,1.0,3.400229820826241,0.0,0.0,5.667049701377069,0.0,-0.4119540067960245,-0.2579629854884898,0.07431575897151564,0.06691164299647404,1.89824998745125,-1.9044342194755968,4.316413491843432,0.8703707750057261,2.7049390778053093,2.5736686096561203,0.1,0.99,1,2
3094,2.3999711475938272,1.0,1.4399826885562963,0.0,0.0,2.3999711475938272,0.0,0.3987626137544009,0.4856493374250168,-0.005889445933139126,-0.09982642148549968,1.0937004299437845,0.520666455285335,5.346695925853883,2.329893080877695,0.6092447129368221,6.059299098587986,0.1,0.99,1,2
3095,4.852031797725317,1.0,2.9112190786351904,0.0,0.0,4.852031797725317,0.0,0.49655695850816467,0.8350422133182311,0.02294744573561551,-0.09733146836563694,2.6665998511439937,-1.5550512072797185,1.852673809517964,4.85262153743915,-1.3004304714444346,5.8890198667877485,0.1,0.99,1,2
3096,5.023245633978812,1.0,3.013947380387287,0.0,0.0,5.023245633978812,0.0,1.239472677282847,1.4107661325473781,0.08817515571415915,0.04717140992999666,1.0381851641251247,-0.7254876870863854,0.7668782201465077,4.7833357083036585,-0.21035244633711783,1.4575793382259585,0.1,0.99,1,2
3097,5.457265802332945,1.0,3.2743594813997667,0.0,0.0,5.457265802332945,0.0,-0.6921683873043664,-0.27493008925291323,0.098064248349501,0.019580684248702636,2.9832804988011756,3.2610555492581956,0.2661516169802041,4.587596604856612,-0.280198216163175,2.924579010521151,0.1,0.99,1,2
3098,3.6717872554993796,1.0,2.2030723532996275,0.0,0.0,3.6717872554993796,0.0,4.837591906657752,0.6545200362762257,-0.09781790892007672,0.020776349402712134,0.9078879271123825,1.1983609524261165,5.5084288880093775,2.5995211844155848,0.6282404577983339,0.3190419109740352,0.1,0.99,1,2
3099,2.3473829918628257,1.0,1.4084297951176954,0.0,0.0,2.3473829918628257,0.0,-0.5045785407499245,0.3991591670340388,0.09379789028505404,-0.03466923388355971,1.9043433627442727,0.8719017046088102,1.7173600573324157,1.9461440682963072,0.21199968743130845,4.133808087991743,0.1,0.99,1,2
3100,3.814444580703558,1.0,2.2886667484221346,0.0,0.0,3.814444580703558,0.0,3.212196273389979,-0.40320811503003595,-0.04316940915595019,0.09020200725663574,3.1317945564046274,-0.3191759156229356,2.1035135121868507,3.1582912699008476,1.2890420757018637,6.252400953938985,0.1,0.99,1,2
3101,5.86132452042045,1.0,3.5167947122522696,0.0,0.0,5.86132452042045,0.0,6.89459184080794,-0.9932575814204835,-0.09727879967547215,0.023169702926437424,1.1927660128937292,0.6606810093224195,1.6674856288824016,6.335403569749946,0.16326919409484963,5.850117366955183,0.1,0.99,1,2
3102,5.934613531473364,1.0,3.560768118884018,0.0,0.0,5.934613531473364,0.0,5.32999806600205,1.110038163380418,-0.09528853939376462,-0.03033305556983945,3.9915108229950227,2.293668339740612,0.06285374414858226,3.218499190089803,-2.787476124972788,1.2364485615546246,0.1,0.99,1,2
3103,2.50189535183649,1.0,1.501137211101894,0.0,0.0,2.50189535183649,0.0,1.1024804193080033,0.12822596175919276,-0.007068476603698328,-0.0997498703683517,1.720798593178709,1.3444560012758675,2.584800640281084,1.7063105751036414,0.4929166209472455,3.24221587949963,0.1,0.99,1,2
3104,5.964498918269486,1.0,3.5786993509616916,0.0,0.0,5.964498918269486,0.0,4.107856145655665,1.4182189167736654,-0.08251916791402066,-0.05648528062050913,3.6915208092248184,-1.4724947625082332,0.9320375401076321,2.5483225707850172,0.8379886070950672,3.0960849212566375,0.1,0.99,1,2
3105,4.990482170107702,1.0,2.994289302064621,0.0,0.0,4.990482170107702,0.0,1.5109548452017627,-1.1403513120205444,0.09643924388275164,-0.02644753749072211,0.19041964452154758,1.794334935149394,4.931723661183577,4.518684810940615,0.5722637416816047,4.047210459508657,0.1,0.99,1,2
3106,4.880934343737916,1.0,2.92856060624275,0.0,0.0,4.880934343737916,0.0,3.804441352589353,1.1372415586332574,-0.08070741269623766,-0.05904501279430108,1.0499384457036702,0.20209374639499514,2.6955689047518425,4.548057174917935,0.5783051120825153,4.695943456201597,0.1,0.99,1,2
3107,4.612519194727403,1.0,2.7675115168364415,0.0,0.0,4.612519194727403,0.0,-0.6296400326557168,-0.5579893620090571,0.04480828454124495,0.08939920377984822,2.624689623685664,-0.41806785830688736,1.9960698730758633,4.268683422548779,-0.9705201292660771,2.544161187450798,0.1,0.99,1,2
3108,5.513371017621655,1.0,3.308022610572993,0.0,0.0,5.513371017621655,0.0,1.6011119091392145,-0.8912939749217997,0.0009180795513562556,0.09999578556087943,1.6762576322176135,-1.330315198175706,5.733721306784829,3.0689535575490066,-1.2458612353410943,1.6359038874528111,0.1,0.99,1,2
3109,2.0447310104508363,1.0,1.2268386062705017,0.0,0.0,2.0447310104508363,0.0,2.8331191213275217,-0.609751285519914,-0.07852144004056083,-0.061922398645050974,0.4955062676228267,-0.08358615351296995,5.935526226507578,0.5659759950200093,-0.4678219222127503,5.264894697014767,0.1,0.99,1,2
3110,2.2981025717507775,1.0,1.3788615430504665,0.0,0.0,2.2981025717507775,0.0,-0.3441209706149795,1.1783726786337594,0.07205527821888662,0.06934000923564147,1.675791993840592,0.6958992158267273,5.023864574781755,1.0745818801001426,-0.7976424634980733,0.9010284624988496,0.1,0.99,1,2
3111,5.224903437511284,1.0,3.1349420625067705,0.0,0.0,5.224903437511284,0.0,-0.6371942746557265,-1.176405031096722,0.09019587682191267,-0.043182216297063265,5.015605491059044,-1.474646592531706,1.406239236387617,5.078403346613019,-0.7016612023180283,0.7872385230845,0.1,0.99,1,2
3112,5.246544761954182,1.0,3.147926857172509,0.0,0.0,5.246544761954182,0.0,5.878339912654473,-0.1976597588170049,-0.01620731271328566,-0.0986778750004973,5.358081443321234,1.0005175132292032,0.09143000774035874,1.782707321050397,1.9037193195662323,4.161198499051497,0.1,0.99,1,2
3113,2.4359880691025175,1.0,1.4615928414615105,0.0,0.0,2.4359880691025175,0.0,1.432493138023108,-0.8233163476996676,0.014615936896517715,0.09892610569832927,1.4505258514114752,-0.33651912786493793,1.6675852476710076,1.6474634980137743,-0.6822615429957283,3.9598359575561672,0.1,0.99,1,2
3114,3.826690442876486,1.0,2.2960142657258915,0.0,0.0,3.826690442876486,0.0,2.9097788284824495,1.2368408921021499,-0.09482485826151804,-0.03175289365842134,0.4093246529956469,-0.10770062173385651,6.232845410690548,0.969481574071274,0.3173537786154637,4.872596636835849,0.1,0.99,1,2
3115,4.928211962397881,1.0,2.9569271774387285,0.0,0.0,4.928211962397881,0.0,-0.9137186726452583,0.06493385756480559,0.052998915909247574,0.08480044169958377,1.6924086614281184,1.5545974795176127,3.0360734245724696,4.042033594714032,1.894132005116394,6.111061996231724,0.1,0.99,1,2
3116,2.2300362079668368,1.0,1.338021724780102,0.0,0.0,2.2300362079668368,0.0,1.8332716773750448,-0.7022097104938603,-0.017854783451683846,0.09839312327542753,1.9868856218317463,-0.9980620296205471,4.596433100864783,1.3161738949045838,0.10564968986834798,3.804762782318023,0.1,0.99,1,2
3117,4.195591607035089,1.0,2.5173549642210533,0.0,0.0,4.195591607035089,0.0,5.5346567603018855,-0.5221684545392531,-0.09906870247247807,0.013615880082448548,1.8230327222886786,0.692497669914957,3.280048775588991,2.9556366723326293,0.06466391689670334,1.6950144070446476,0.1,0.99,1,2
3118,2.9678060280206995,1.0,1.7806836168124196,0.0,0.0,2.9678060280206995,0.0,-0.16212016964497966,-0.528091227373254,0.04606646650264436,0.08875742596515937,1.5397366366258927,-0.6550866376359386,0.98296636873053,0.20306156837540046,-0.6014924181548115,2.6738850413127437,0.1,0.99,1,2
3119,2.115519781925834,1.0,1.2693118691555003,0.0,0.0,2.115519781925834,0.0,0.31842719581723056,-1.2515582096350355,0.034571167670367685,0.09383407891543095,0.7824386839628047,0.3839347290120653,0.43082203835121796,0.7504186450235606,-0.4636187915958432,5.6442299828429645,0.1,0.99,1,2
3120,3.5122212100001304,1.0,2.1073327260000783,0.0,0.0,3.5122212100001304,0.0,0.18877486241046196,-0.7619233901308459,0.06884244047187998,-0.0725308099353348,2.4784952647521656,-0.057973215590533034,0.9617334522088549,1.5779442188748498,0.2894928013653699,1.337398788714596,0.1,0.99,1,2
3121,5.983723867307753,1.0,3.590234320384652,0.0,0.0,5.983723867307753,0.0,6.782771485489262,0.24925886420522836,-0.09733564086987725,0.022929740871852025,1.6183994101828325,1.374811446985842,3.1577935488041584,1.764326412440726,0.1494653406084569,0.6562447130010103,0.1,0.99,1,2
3122,5.774805826235537,1.0,3.4648834957413217,0.0,0.0,5.774805826235537,0.0,2.0989888099262015,1.0936848717617669,-0.05990587158502822,-0.08007050986248376,5.61169053643467,1.0340226225999936,5.337967485439414,5.743127093711267,-1.7642475012871957,5.381920354680257,0.1,0.99,1,2
3123,3.9762293326445364,1.0,2.385737599586722,0.0,0.0,3.9762293326445364,0.0,4.100687719982382,0.652332211515843,-0.0022608894587595493,-0.0999744386273575,2.811461456862092,-1.456149539427847,4.873413931519596,0.24152143921036417,-0.12857691609113894,2.656031215704709,0.1,0.99,1,2
3124,5.871993115949564,1.0,3.5231958695697387,0.0,0.0,5.871993115949564,0.0,-0.2642927914312694,-1.1524383306674473,0.05547656558592946,-0.08320066508622433,1.064924064183198,-1.738738490489713,5.4110577664724016,0.6843812051095917,-2.1672522940698054,5.255755165435709,0.1,0.99,1,2
3125,5.531452456249083,1.0,3.3188714737494496,0.0,0.0,5.531452456249083,0.0,-0.36034264533683263,-1.2567579083935203,0.0615947243826688,0.07877874033153276,4.344256203607333,-0.14679630934077653,5.6624656487551155,4.305234095325012,1.2437495034542794,0.6010523315227613,0.1,0.99,1,2
3126,5.89440107840704,1.0,3.536640647044224,0.0,0.0,5.89440107840704,0.0,6.03529413373062,1.462270044759154,-0.041038493778732976,-0.09119123876981218,5.106781702935585,0.6664556405413892,3.2377823540163884,0.8229412915013192,2.4983555534264785,3.7823779436534277,0.1,0.99,1,2
3127,4.246611067957961,1.0,2.5479666407747765,0.0,0.0,4.246611067957961,0.0,-0.6188651800086968,1.28891758504717,-0.002917174674512994,-0.0999574414034212,4.297544008579754,-0.7356145317861681,2.575197103173873,-0.022182879506558173,-0.029071537811839465,1.4681731135575398,0.1,0.99,1,2
3128,4.616935192201239,1.0,2.770161115320743,0.0,0.0,4.616935192201239,0.0,4.226540412733877,-0.2531357858160739,-0.08417166641857095,0.053991949143560425,3.4726273614164356,-2.1861040220642636,0.19348277787092502,2.510751358930893,-2.4172546055261033,5.048044646641218,0.1,0.99,1,2
3129,4.895894414121836,1.0,2.937536648473101,0.0,0.0,4.895894414121836,0.0,2.4034241673901966,-1.1736168723175089,-0.05307378145088483,0.08475360595575693,2.4423692681846454,-1.7726238428452232,4.699137427504462,3.096716916896675,-2.4777340395663034,4.9960869322057215,0.1,0.99,1,2
3130,4.198758691491255,1.0,2.519255214894753,0.0,0.0,4.198758691491255,0.0,2.1547786476004656,1.2692162106021478,0.05520067305667767,-0.08338396544953822,3.7493880301272755,1.3451748492798539,3.6598145715164585,3.5154377367116356,-0.6361074558180336,4.089905023885268,0.1,0.99,1,2
3131,4.134214085608502,1.0,2.480528451365101,0.0,0.0,4.134214085608502,0.0,0.8096906397027573,0.4105144874727791,0.0486638245389763,-0.08736035817943817,1.1393689018479516,0.7990780507178271,5.142930344691686,1.0529619086208313,2.058812184083955,0.025721440520566595,0.1,0.99,1,2
3132,3.9891537765864045,1.0,2.3934922659518425,0.0,0.0,3.9891537765864045,0.0,1.2931243506554497,1.1952111543200408,0.011936023997547094,-0.09928510125456881,3.895779190745137,0.8408312073224912,2.551793343309797,2.673848226293211,0.3697087347382708,5.081570371727633,0.1,0.99,1,2
3133,5.529338280544678,1.0,3.3176029683268067,0.0,0.0,5.529338280544678,0.0,-0.1804200940600366,-1.0781171698104308,0.048154216913149576,-0.08764229226510076,0.10415254404536256,-0.09323292176902648,6.17177407495876,2.4574979673409167,-2.2553299639196145,2.074668198097919,0.1,0.99,1,2
3134,4.850203935908962,1.0,2.9101223615453775,0.0,0.0,4.850203935908962,0.0,-0.7283350334222726,1.0938232392202945,0.053617975289987935,0.08441038280805416,1.5160815762255822,-0.6701399055156719,0.24915932713022532,2.196629852324449,-1.8700382034773655,4.437022799511726,0.1,0.99,1,2
3135,4.120001568339449,1.0,2.472000941003669,0.0,0.0,4.120001568339449,0.0,2.6089808525077203,0.29258976735643794,0.03422189473290965,-0.09396202382287033,1.0041340421373697,-0.5610911245177277,0.19492803069241085,0.8243139327870377,0.011088274039854164,3.8014425314727847,0.1,0.99,1,2
3136,3.709918404254199,1.0,2.2259510425525195,0.0,0.0,3.709918404254199,0.0,4.537319710565459,-0.24324637195904528,-0.09711965467080405,-0.023827980959866712,-0.11308931377249021,0.19470474386312359,5.705750839810852,0.6581599799102513,1.7531668683160224,5.580986332223545,0.1,0.99,1,2
3137,2.3739451890774874,1.0,1.4243671134464924,0.0,0.0,2.3739451890774874,0.0,1.0251734250522258,-0.4495143229261118,-0.04952423784640915,0.08687548483739413,1.2325980190176227,0.21042056405208093,1.1346413803509567,2.4399576864666432,0.23108234517924484,5.3627043277693325,0.1,0.99,1,2
3138,2.1601785466359917,1.0,1.296107127981595,0.0,0.0,2.1601785466359917,0.0,2.7832378500950083,0.41082282881296206,-0.04144781713064285,-0.09100592538458575,0.10456311816536668,0.4665371148964179,1.3178666733603952,0.6024310150609999,0.5037421652166467,5.745282249683443,0.1,0.99,1,2
3139,4.539078718311593,1.0,2.723447230986956,0.0,0.0,4.539078718311593,0.0,3.246172826168092,-1.398018152089626,0.048178477252736246,0.08762895828210887,0.4917504953259384,1.2453615067165962,1.2822292479154824,2.5096752723176357,-0.179032922998418,0.35099952754004576,0.1,0.99,1,2
3140,2.8439277503515394,1.0,1.7063566502109235,0.0,0.0,2.8439277503515394,0.0,2.7709797744263565,0.9220502139855586,-0.06386540666862024,0.07694939786022864,1.7206681772710253,1.2920137728453152,5.994328839685183,0.09254975819300948,0.555909500157074,2.180104745504385,0.1,0.99,1,2
3141,5.5028122025681565,1.0,3.3016873215408937,0.0,0.0,5.5028122025681565,0.0,1.8056755545811625,1.144631621686853,0.07126615360133741,-0.07015080434941987,-0.23346505115462834,-0.46320570125121463,0.9340587386436926,0.3303207006656521,-1.8548700634020843,3.7911778420087705,0.1,0.99,1,2
3142,4.760506785132763,1.0,2.8563040710796574,0.0,0.0,4.760506785132763,0.0,1.4959845505503477,-1.1007107557130082,-0.026856750544669253,0.09632608655074393,2.908648672586966,0.023997473692045627,2.370497735579262,2.00682174960352,-0.537944049396199,5.808277314796653,0.1,0.99,1,2
3143,3.467837181729649,1.0,2.080702309037789,0.0,0.0,3.467837181729649,0.0,-0.5268298097983561,-0.7445463811098466,0.054740548250554,-0.08368675150362076,3.0272339875436547,-0.6348381583125541,1.5789357208527446,1.210760250989428,0.7739005984266548,4.034675938895566,0.1,0.99,1,2
3144,2.187397364484345,1.0,1.312438418690607,0.0,0.0,2.187397364484345,0.0,1.6046968694078845,1.0813342588656267,-0.06685922553861172,-0.0743629206014466,1.9804194609768078,0.21751463614820393,5.282364147635626,1.4153507545828083,-0.8388478111495202,0.7593075244590795,0.1,0.99,1,2
3145,2.9715858226775502,1.0,1.78295149360653,0.0,0.0,2.9715858226775502,0.0,4.120667305895557,-0.40925854838288894,-0.08147418794382656,0.05798238265968403,3.11893515531698,-0.13672661826561475,4.232836790528379,0.8986212906826663,1.3742691936710505,2.5579091686890747,0.1,0.99,1,2
3146,3.698443571772568,1.0,2.2190661430635408,0.0,0.0,3.698443571772568,0.0,-0.34080644850798447,0.5210779080077611,0.09301037120938767,0.036729699801276765,2.8172720692647504,0.34952275921136877,1.919989993166718,2.4374974044038313,-1.906192686763011,5.9687554585360045,0.1,0.99,1,2
3147,2.5023127808466286,1.0,1.501387668507977,0.0,0.0,2.5023127808466286,0.0,1.503093279317482,1.1109573008747224,-0.07373140807462274,-0.06755501064564684,2.1148880336578064,-0.7801154972632962,0.5286728732674728,2.096612169270082,-0.22728250463017954,0.6084963281609455,0.1,0.99,1,2
3148,3.6657922538569307,1.0,2.1994753523141584,0.0,0.0,3.6657922538569307,0.0,0.4121988090915553,-0.7433013571808211,0.02475776264550028,0.09688680606145024,2.0093303555144932,-1.7601979222122406,1.7538742587771188,2.5598671404199997,0.8860393658958392,1.2303361333904326,0.1,0.99,1,2
3149,3.8218335511307293,1.0,2.2931001306784373,0.0,0.0,3.8218335511307293,0.0,2.1666907755979965,0.5370151255359761,0.0561477770103164,-0.08274918209142484,2.173840485264877,-1.3088822587352529,0.31994195962899225,2.6804693868311165,-0.7736529253071538,5.971202551823098,0.1,0.99,1,2
3150,3.471463228279206,1.0,2.0828779369675234,0.0,0.0,3.471463228279206,0.0,3.728614679077896,0.009780171275814743,-0.07543305568464834,0.06564947913027752,2.748101180245854,1.4963924523087917,5.508947718212748,2.133863339146706,1.6521115594796396,1.2755393001190358,0.1,0.99,1,2
3151,4.90999040494336,1.0,2.945994242966016,0.0,0.0,4.90999040494336,0.0,1.0579022712553352,-0.08336397137747698,0.028583368583523006,-0.09582792411619107,2.591625488331419,-0.7131402410620509,5.507273100080301,0.21380434998479414,-0.2683721423265535,0.10253346421379074,0.1,0.99,1,2
3152,5.117647288810614,1.0,3.0705883732863684,0.0,0.0,5.117647288810614,0.0,2.3106024084566466,-1.0243900961574997,0.08151510318254952,0.057924847458912715,0.3000104743423959,-0.6824268157655907,4.42022143512059,3.8653713413754325,2.584506294704957,0.6091839545226209,0.1,0.99,1,2
3153,5.367651427595405,1.0,3.220590856557243,0.0,0.0,5.367651427595405,0.0,2.059634719114244,-0.8991945650847837,0.09767291084102524,0.021447668587544353,2.9593295742545167,2.2546688548497285,2.813339221044701,1.793929517344447,1.167604245994191,4.829361680419987,0.1,0.99,1,2
3154,2.7152954404779397,1.0,1.6291772642867637,0.0,0.0,2.7152954404779397,0.0,1.2220149747065514,0.9215321265589536,0.07643332968858116,-0.06448213793537447,0.5242985693068158,0.043693307198869887,0.33587027592664925,1.2983485424047128,-0.26029384582116244,5.494619456970262,0.1,0.99,1,2
3155,3.067660664231295,1.0,1.8405963985387768,0.0,0.0,3.067660664231295,0.0,2.6134047283032684,-1.2806136945166866,0.0204052680815315,0.09789599090116424,0.11268929785375281,-0.2356357566351078,5.095742537039085,1.740310092369742,-0.7374726776540276,4.3992325771592515,0.1,0.99,1,2
3156,2.0539044601885728,1.0,1.2323426761131435,0.0,0.0,2.0539044601885728,0.0,1.8500745484033916,-0.6867561363831486,-0.09162411543069417,0.04006271922302368,1.3099557219382003,0.27297407676641533,0.2787537351078178,0.7932725501734077,-0.011759714572371837,5.520694810149013,0.1,0.99,1,2
3157,5.786542314900105,1.0,3.471925388940063,0.0,0.0,5.786542314900105,0.0,0.8280588542291304,-1.2063585449582774,0.08040868187536292,0.05945118904670187,0.4899066995004966,-1.6024169627107159,4.1974012491132715,3.1032923883881893,0.18143304407812622,5.350851423514394,0.1,0.99,1,2
3158,5.084757371230955,1.0,3.0508544227385728,0.0,0.0,5.084757371230955,0.0,5.930422526611264,-1.04282747346536,-0.09799559945452924,0.0199214077702222,2.144196324717569,-2.9365418459819064,5.973245087721954,3.82575057399154,-2.3338722153246385,4.334808994475762,0.1,0.99,1,2
3159,4.823022887662095,1.0,2.893813732597257,0.0,0.0,4.823022887662095,0.0,-0.7444805587009476,-0.43167506584134224,0.09899500655034954,-0.01414173532831991,0.8147961679592519,1.9470416519866032,2.523187998756215,4.79951526081053,0.19719481502689293,3.5315332831616404,0.1,0.99,1,2
3160,3.7022898630955408,1.0,2.221373917857324,0.0,0.0,3.7022898630955408,0.0,4.831311682399452,-0.02608121945147482,-0.09861169170438984,0.01660524794149042,1.0052803108144697,1.146238953384667,1.6131376580550665,-0.20234140476353546,0.4815192219851032,6.048739141632494,0.1,0.99,1,2
3161,2.534709976628464,1.0,1.5208259859770785,0.0,0.0,2.534709976628464,0.0,1.8532700899927286,0.22444102654865006,-0.08030806565289983,-0.0595870337497138,0.8301012643289752,-1.0081710278914882,0.6376839129404428,1.3331957150643956,-1.4582457782400202,0.8227923973509148,0.1,0.99,1,2
3162,2.340610473998294,1.0,1.4043662843989762,0.0,0.0,2.340610473998294,0.0,2.9600179988542368,0.09123851308145603,-0.008804543084848503,-0.09961164601123228,0.994427715361974,-1.0258941658009757,2.0465477358876165,0.9386779275808894,-0.22203352112822353,5.833835229808004,0.1,0.99,1,2
3163,3.8859488983916606,1.0,2.331569339034996,0.0,0.0,3.8859488983916606,0.0,1.5811030695769346,-0.11274333743027132,0.09671501590818019,-0.025420576269637465,0.5909452292053847,1.1279722064624207,1.834972746369217,2.5276312270202292,1.8558663187568345,2.99260403622561,0.1,0.99,1,2
3164,5.200362853679172,1.0,3.120217712207503,0.0,0.0,5.200362853679172,0.0,-0.01918795422824249,-0.4224308549504645,0.0864221266878677,-0.05031119178419594,2.6904306055447087,-0.1952973613947308,3.3668510671840637,4.1625124949441,-1.4618443746660947,1.3424697259741099,0.1,0.99,1,2
3165,2.3667258961052293,1.0,1.4200355376631375,0.0,0.0,2.3667258961052293,0.0,0.6078331814487113,0.04918755976065148,0.053971025970407815,-0.08418508392643893,2.3474843535133294,-0.09961680849081692,2.811989107876507,1.1309851717517345,0.06006565509069389,2.0782802929999815,0.1,0.99,1,2
3166,4.44939957958312,1.0,2.669639747749872,0.0,0.0,4.44939957958312,0.0,5.484649113719915,0.5088012598099446,-0.03384959550868102,-0.09409678466291334,1.0476379276731327,2.049000190833022,0.30988105810777183,0.8441038316912652,1.0109838222539367,2.6218074128622506,0.1,0.99,1,2
3167,4.3590925544596875,1.0,2.615455532675812,0.0,0.0,4.3590925544596875,0.0,2.0911709446122915,0.3234246968346597,-0.08776633578134693,-0.04792776130298454,4.284391300046688,0.08953672473535108,0.3444068260006215,0.13176377034089448,-0.17158431450464007,3.9350885940782567,0.1,0.99,1,2
3168,3.4755802162390315,1.0,2.085348129743419,0.0,0.0,3.4755802162390315,0.0,2.3334981458175816,0.3107702499903513,-0.06683223821154993,0.07438717588156339,3.743762450445918,-0.4611203187276101,4.317275615007779,2.3197958939156553,1.8672061990823903,4.44925476557102,0.1,0.99,1,2
3169,5.769711496691471,1.0,3.4618268980148827,0.0,0.0,5.769711496691471,0.0,4.227555572512813,-0.29011938822278394,-0.09437029302034994,-0.03307941648900859,1.2972900131134575,-0.39087301117284406,0.2561405752813289,2.3672056255879776,3.1680380432621242,6.1931345150899935,0.1,0.99,1,2
3170,3.8620090608453896,1.0,2.317205436507234,0.0,0.0,3.8620090608453896,0.0,-0.8176639955477866,-0.09310518118943886,0.016682010388455938,-0.09859873492798703,2.5800318192671448,0.8974443296702812,6.099273902503636,1.4736283914428414,0.9508215458618536,2.9596525405342984,0.1,0.99,1,2
